clip,source_id,language_code,decision,reason,asr_transcript,final_transcript,edit_note,duration_s
hi_premchand_essay_p1_0025.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"जिस भाषा में पहले मनोरंजन के लिए साहित्य लिखा जा रहा था, बेताल पट्टी सी, जो काल्पनिक होती थी पूरी तरह से।","जिस भाषा में पहले मनोरंजन के लिए साहित्य लिखा जा रहा था, बेताल पट्टी सी, जो काल्पनिक होती थी पूरी तरह से।",,6.2
hi_premchand_essay_p1_0026.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"बागो बाहर मतलब दुनिया की खूबसूरती का जिसमें वर्णन होता था, प्यार, मोहब्बत, ईश।","बागो बाहर मतलब दुनिया की खूबसूरती का जिसमें वर्णन होता था, प्यार, मोहब्बत, ईश।",,4.1
hi_premchand_essay_p1_0027.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"लेकिन वह भाषा अब इस योग्य हो गई है, समर्थ हो गई है कि उसमें शास्त्र और विज्ञान जैसे जटिल प्रश्नों की भी विवेचना कर सके, उनकी व्याख्या किया जा सके।","लेकिन वह भाषा अब इस योग्य हो गई है, समर्थ हो गई है कि उसमें शास्त्र और विज्ञान जैसे जटिल प्रश्नों की भी विवेचना कर सके, उनकी व्याख्या किया जा सके।",,9.9
hi_premchand_essay_p1_0028.wav,hi_premchand_essay_p1,hi-IN,PENDING,,इसके बाद होता है भाषा बोलचाल की भी होती है और लिखने की भी होती है। उनके हिसाब से भाषा दो प्रकार की होती है। एक बोलचाल की भाषा होती है।,इसके बाद होता है भाषा बोलचाल की भी होती है और लिखने की भी होती है। उनके हिसाब से भाषा दो प्रकार की होती है। एक बोलचाल की भाषा होती है।,,6.4
hi_premchand_essay_p1_0029.wav,hi_premchand_essay_p1,hi-IN,PENDING,,बोलचाल की भाषा तो मीर अम्मन और लल्लू लाल के जमाने में भी मौजूद थी।,बोलचाल की भाषा तो मीर अम्मन और लल्लू लाल के जमाने में भी मौजूद थी।,,4.2
hi_premchand_essay_p1_0030.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"उन्होंने जिस भाषा की नींव डाली, जिस भाषा की बुनियाद डाली, वही लिखने की भाषा थी और वही साहित्यिक भाषा है, वही साहित्य है।","उन्होंने जिस भाषा की नींव डाली, जिस भाषा की बुनियाद डाली, वही लिखने की भाषा थी और वही साहित्यिक भाषा है, वही साहित्य है।",,7.6
hi_premchand_essay_p1_0031.wav,hi_premchand_essay_p1,hi-IN,PENDING,,बोलचाल के माध्यम से हम अपने करीब के लोगों पर अपने विचार प्रकट करते हैं और अपने हर,बोलचाल के माध्यम से हम अपने करीब के लोगों पर अपने विचार प्रकट करते हैं और अपने हर,,5.5
hi_premchand_essay_p1_0032.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"मतलब आम बोलचाल की भाषा में हम अपनी भावनाओं को अभिव्यक्त करते हैं, अपने दुख को, अपनी खुशी को अभिव्यक्ति प्रदान करते हैं। और हां, वही काम साहित्यकार, वही काम लेखनी के द्वारा करता है। साहित्यकार भी वही काम करता है।","मतलब आम बोलचाल की भाषा में हम अपनी भावनाओं को अभिव्यक्त करते हैं, अपने दुख को, अपनी खुशी को अभिव्यक्ति प्रदान करते हैं। और हां, वही काम साहित्यकार, वही काम लेखनी के द्वारा करता है। साहित्यकार भी वही काम करता है।",,11.6
hi_premchand_essay_p1_0033.wav,hi_premchand_essay_p1,hi-IN,PENDING,,तो शताब्दियों और युगों तक उसकी रचनाएं हृदयों को प्रभावित करती रहती हैं।,तो शताब्दियों और युगों तक उसकी रचनाएं हृदयों को प्रभावित करती रहती हैं।,,4.9
hi_premchand_essay_p1_0034.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"तो उसका जो क्षेत्र होता है, बड़ा ही व्यापक होता है। वह देश, काल की परिधि या सीमाओं में बंधा हुआ नहीं होता है।","तो उसका जो क्षेत्र होता है, बड़ा ही व्यापक होता है। वह देश, काल की परिधि या सीमाओं में बंधा हुआ नहीं होता है।",,6.2
hi_premchand_essay_p1_0035.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"यथार्थ है यदि उसके साहित्य में, तो उसका जो साहित्य होता है, वह कालजयी होता है और देश काल की सीमाओं को अतिक्रमण कर देता है और लाखों लोगों के हृदयों को प्रभावित करता है।","यथार्थ है यदि उसके साहित्य में, तो उसका जो साहित्य होता है, वह कालजयी होता है और देश काल की सीमाओं को अतिक्रमण कर देता है और लाखों लोगों के हृदयों को प्रभावित करता है।",,10.7
hi_premchand_essay_p1_0036.wav,hi_premchand_essay_p1,hi-IN,PENDING,,"और हमारे देश का साहित्य भी विदेशों में पढ़ा जाता है, अन्य भाषाओं में उसका अनुवाद होता है।","और हमारे देश का साहित्य भी विदेशों में पढ़ा जाता है, अन्य भाषाओं में उसका अनुवाद होता है।",,4.9
