clip_id,audio_path,language,text,emotion,duration_s,sample_rate,sha256,snr_db,lufs,language_probability,speaker,source_url,source_title,license,asr_transcript,edited
hi_premchand_essay_p1_0033,data/clips/hi_premchand_essay_p1_0033.wav,hi-IN,तो शताब्दियों और युगों तक उसकी रचनाएं हृदयों को प्रभावित करती रहती हैं।,serious,5.36,24000,3b094b41778cd2d09b9a324d133d8793d904964bdaa4131bdcf3c05cecfb0e40,42.0,-23.4,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),तो शताब्दियों और युगों तक उसकी रचनाएं हृदयों को प्रभावित करती रहती हैं।,False
hi_premchand_essay_p1_0035,data/clips/hi_premchand_essay_p1_0035.wav,hi-IN,"यथार्थ है यदि उसके साहित्य में, तो उसका जो साहित्य होता है, वह कालजयी होता है और देश काल की सीमाओं को अतिक्रमण कर देता है और लाखों लोगों के हृदयों को प्रभावित करता है।",neutral,11.16,24000,cd07a3ef6420742c541333c97ae4a3368e3c04be4db85bc9f5fe3d888444d50a,46.2,-23.5,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"यथार्थ है यदि उसके साहित्य में, तो उसका जो साहित्य होता है, वह कालजयी होता है और देश काल की सीमाओं को अतिक्रमण कर देता है और लाखों लोगों के हृदयों को प्रभावित करता है।",False
hi_premchand_essay_p1_0036,data/clips/hi_premchand_essay_p1_0036.wav,hi-IN,"और हमारे देश का साहित्य भी विदेशों में पढ़ा जाता है, अन्य भाषाओं में उसका अनुवाद होता है।",neutral,5.36,24000,01a70f7efdba5c853c70bde885f096d9fe8b2ad5a0385eb19daab8eb8693e94b,43.6,-22.8,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"और हमारे देश का साहित्य भी विदेशों में पढ़ा जाता है, अन्य भाषाओं में उसका अनुवाद होता है।",False
hi_premchand_essay_p1_0037,data/clips/hi_premchand_essay_p1_0037.wav,hi-IN,परंतु मेरा अभिप्राय यह नहीं है कि जो कुछ लिख दिया जाए वह सबका सब साहित्य है।,neutral,4.46,24000,6632ab5a08226994cb3b1fb8c0bd8c4325a4467647a0b7292a38dd82d4e2b3f6,98.4,-21.8,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),परंतु मेरा अभिप्राय यह नहीं है कि जो कुछ लिख दिया जाए वह सबका सब साहित्य है।,False
hi_premchand_essay_p1_0038,data/clips/hi_premchand_essay_p1_0038.wav,hi-IN,"साहित्य उसी रचना को कहेंगे जिसमें कोई सच्चाई प्रकट की गई है, जिसकी भाषा प्रौढ़, परिमार्जित एवं सुंदर हो और जिसमें दिल और दिमाग",neutral,8.66,24000,8ef03c026eb6896ca4bdb78bc3a1e4dc5813db137a0a9636fd130b200b8c8318,43.0,-22.8,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"साहित्य उसी रचना को कहेंगे जिसमें कोई सच्चाई प्रकट की गई है, जिसकी भाषा प्रौढ़, परिमार्जित एवं सुंदर हो और जिसमें दिल और दिमाग",False
hi_premchand_essay_p1_0039,data/clips/hi_premchand_essay_p1_0039.wav,hi-IN,"तो उनका कहना है कि जो कुछ भी लिख दिया जाए, जो कि लिखित रूप में जो भी लिखा गया है, वह साहित्य नहीं है।",neutral,6.06,24000,14f137c4509322b24b88b1c741eff88e465a0ec6fd54b5a29493a6ff33841276,51.0,-22.1,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"तो उनका कहना है कि जो कुछ भी लिख दिया जाए, जो कि लिखित रूप में जो भी लिखा गया है, वह साहित्य नहीं है।",False
hi_premchand_essay_p1_0040,data/clips/hi_premchand_essay_p1_0040.wav,hi-IN,"बल्कि साहित्य उस रचना को कहेंगे जिसमें यथार्थ हो, जिसमें जीवन की सच्चाई हो, जिसमें जीवन का यथार्थ और सच्चाई प्रकट की गई हो।",serious,7.86,24000,b17d7e8aae2a8a63253a20223f2dad6c05463ae02d3d4302c22706b499d4d241,43.5,-22.9,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"बल्कि साहित्य उस रचना को कहेंगे जिसमें यथार्थ हो, जिसमें जीवन की सच्चाई हो, जिसमें जीवन का यथार्थ और सच्चाई प्रकट की गई हो।",False
hi_premchand_essay_p1_0041,data/clips/hi_premchand_essay_p1_0041.wav,hi-IN,"जिसकी भाषा बहुत ही मैच्योर हो, प्रौढ़ हो, परिमार्जित हो, सुंदर हो।",neutral,4.46,24000,61562e25aabc757db5b42b98b09df611c03bb2396cb6c2abcc9a1496f2fc7c3a,50.3,-22.5,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),"जिसकी भाषा बहुत ही मैच्योर हो, प्रौढ़ हो, परिमार्जित हो, सुंदर हो।",False
hi_premchand_essay_p1_0042,data/clips/hi_premchand_essay_p1_0042.wav,hi-IN,और इसके साथ ही साथ वह हमारे भावनाओं को उद्दलित भी करे और जिसमें दिल और दिमाग पर असर डालने और प्रभाव डालने का भी गुण हो।,neutral,7.66,24000,ca5b1d5cd1caa4df47b976d4ffc21043ada19545fd97e8fe19094f9265f5f473,42.3,-23.2,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),और इसके साथ ही साथ वह हमारे भावनाओं को उद्दलित भी करे और जिसमें दिल और दिमाग पर असर डालने और प्रभाव डालने का भी गुण हो।,False
hi_premchand_essay_p1_0043,data/clips/hi_premchand_essay_p1_0043.wav,hi-IN,सिर्फ़ वही साहित्य हम पर अधिक प्रभाव डालता है जिसमें जीवन की सच्चाइयों और अनुभूतियों को यथार्थ परक ढंग से अभिव्यक्त किया गया हो।,neutral,9.46,24000,ade6b5f368e92438b598786b5eb1e1aefa4225bea986f647cc1752e307469734,41.9,-23.4,,Bhoopendra Pandey Hindi Channel ,https://www.youtube.com/watch?v=d02b11IOOq0,साहित्य का उद्देश्य मुंशी प्रेमचंद | sahitya ka uddeshya munshi premchand | part 1,Creative Commons Attribution license (reuse allowed),सिर्फ़ वही साहित्य हम पर अधिक प्रभाव डालता है जिसमें जीवन की सच्चाइयों और अनुभूतियों को यथार्थ परक ढंग से अभिव्यक्त किया गया हो।,False
